Scr_port,Des_port,Protocol,Service,Duration,Scr_bytes,Des_bytes,Conn_state,missed_bytes,is_syn_only,Is_SYN_ACK,is_pure_ack,is_with_payload,FIN or RST,Bad_checksum,is_SYN_with_RST,Scr_pkts,Scr_ip_bytes,Des_pkts,Des_ip_bytes,total_bytes,total_packet,paket_rate,byte_rate,Scr_packts_ratio,Des_pkts_ratio,Scr_bytes_ratio,Des_bytes_ratio,Avg_user_time,Std_user_time,Avg_nice_time,Std_nice_time,Avg_system_time,Std_system_time,Avg_iowait_time,Std_iowait_time,Avg_ideal_time,Std_ideal_time,Avg_tps,Std_tps,Avg_rtps,Std_rtps,Avg_wtps,Std_wtps,Avg_ldavg_1,Std_ldavg_1,Avg_kbmemused,Std_kbmemused,Avg_num_Proc/s,Std_num_proc/s,Avg_num_cswch/s,std_num_cswch/s,OSSEC_alert,OSSEC_alert_level,Login_attempt,Succesful_login,File_activity,Process_activity,read_write_physical.process,is_privileged,Attack_label,Derived_Attack_Class
48394.0,80.0,2,4,0.006825,154.0,739.0,1,0.0,True,True,True,True,True,False,False,6.0,474.0,4.0,955.0,2322.0,10.0,1465.201465,340219.7802,0.6,0.4,0.270456503,0.729543497,10.544,6.141882773,1.256,0.871242791,3.611,1.664845038,0.527,0.472293341,84.063,8.015861838,22.365,12.392297,13.174,12.90350666,9.191,1.168044948,0.672,0.019899749,908434.8,2034.297953,1.5,0.806225775,1428.6,143.594011,0,0,1,1,1,1,0,1,1,auth_privilege
37310.0,5683.0,3,0,0.021435,44.0,129.0,1,0.0,False,False,False,True,False,False,False,2.0,100.0,2.0,185.0,458.0,4.0,186.6106835,21366.92326,0.5,0.5,0.31441048,0.68558952,6.744,4.624457157,1.999,0.975350706,3.309,1.140328461,0.151,0.167955351,87.798,5.814519413,8.4,5.51724569,4.4,5.16139516,4.0,2.683281573,1.055,0.045,912317.2,2904.413772,1.5,2.872281323,1652.9,321.0468657,0,0,0,0,0,0,0,0,1,industrial_control
51571.0,80.0,2,4,20.77191,28698.0,117858.0,0,0.0,True,True,True,True,True,False,False,100.0,32734.0,169.0,125183.0,304473.0,269.0,12.95018128,14657.92024,0.371747212,0.628252788,0.201765017,0.798234983,4.239,6.212000402,2.072,1.426630996,2.323,1.88658448,0.58,0.254754784,90.787,8.960522362,45.6,72.50544807,36.2,71.27804711,9.4,1.959591794,0.46,0.02,916575.6,2835.015033,0.6,0.489897949,1550.0,385.1217989,0,0,0,0,0,0,1,0,0,benign
39293.0,53.0,3,2,0.000685,156.0,156.0,1,0.0,False,False,False,True,False,False,False,4.0,268.0,4.0,268.0,848.0,8.0,11678.83212,1237956.204,0.5,0.5,0.5,0.5,0.834,0.371892458,1.061,0.331555425,1.668,0.375813784,0.1,0.122474487,96.339,0.72420232,3.0,0.0,0.0,0.0,3.0,0.0,0.766,0.076183988,911900.0,3215.903481,0.6,0.489897949,1357.6,327.5555525,0,0,0,0,0,0,0,0,0,benign
56581.0,5683.0,3,0,0.012614,44.0,129.0,1,0.0,False,False,False,True,False,False,False,2.0,100.0,2.0,185.0,458.0,4.0,317.1079753,36308.86317,0.5,0.5,0.31441048,0.68558952,8.396,3.344383949,2.564,1.350008889,3.173,1.206225932,7.097,11.29274108,78.771,10.86116886,13.8,8.874683093,0.1,0.3,13.7,8.775534172,0.328,0.019899749,916054.0,2461.448192,0.8,0.4,1599.4,157.2400712,0,0,0,0,0,0,0,0,1,industrial_control
36484.0,1880.0,2,16,6.263416,1547.0,761.0,1,0.0,True,True,True,True,True,False,False,10.0,2075.0,7.0,1133.0,5516.0,17.0,2.714173863,880.6695899,0.588235294,0.411764706,0.656635243,0.343364757,2.344,3.912365525,2.448,1.506112878,2.271,1.079624472,0.402,0.16857046,92.532,5.324501479,23.0,9.077444574,6.6,7.709734107,16.4,9.488940931,0.573,0.023685439,917782.8,436.1396107,0.5,0.5,1396.6,244.1336519,0,0,0,0,0,0,1,0,0,benign
34760.0,80.0,2,4,0.004688,154.0,739.0,1,0.0,True,True,True,True,True,False,False,6.0,474.0,4.0,955.0,2322.0,10.0,2133.105802,495307.1672,0.6,0.4,0.270456503,0.729543497,9.113,3.984176326,1.47,0.873681864,3.218,1.183383285,0.151,0.167955351,86.048,5.418482813,5.3,6.261788882,0.0,0.0,5.3,6.261788882,1.497,0.064505814,911503.6,2578.333384,1.896,0.934528758,1450.913,214.2895941,0,0,1,1,1,1,0,1,1,auth_privilege
51846.0,5801.0,2,11,0.001026,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,44.0,1.0,40.0,84.0,2.0,1949.317739,81871.34503,0.5,0.5,0.523809524,0.476190476,2.165,4.147976012,1.498,1.062231613,1.701,0.763733592,0.228,0.137098505,94.408,5.733075614,10.8,5.528109984,0.0,0.0,10.8,5.528109984,0.555,0.025,913383.6,2013.188873,0.6,0.489897949,1395.6,314.6249195,0,0,0,0,0,0,0,0,1,mqtt_iot
58657.0,2717.0,2,11,0.001156,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,44.0,1.0,40.0,84.0,2.0,1730.103806,72664.35986,0.5,0.5,0.523809524,0.476190476,1.966,4.091320569,1.526,1.177099826,1.903,0.858953433,0.376,0.811100487,94.232,5.760303464,11.6,14.26323946,0.0,0.0,11.6,14.26323946,0.355,0.015,916879.2,207.8753473,1.4,1.019803903,1298.9,352.6946129,0,0,0,0,0,0,0,0,1,mqtt_iot
52270.0,60020.0,2,12,0.000977,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,44.0,1.0,40.0,84.0,2.0,2047.082907,85977.48209,0.5,0.5,0.523809524,0.476190476,3.198,4.322105505,2.887,3.936742435,1.727,0.828613903,0.177,0.1610621,92.011,8.198569936,11.6,4.565084884,0.0,0.0,11.6,4.565084884,0.511,0.161024843,908877.6,4867.390003,0.8,0.4,1225.8,197.9913129,0,0,0,0,0,0,0,0,1,industrial_control
52476.0,5683.0,3,0,40.000008,1124.0,72.0,1,0.0,False,False,False,True,False,False,False,2.0,1180.0,1.0,100.0,2476.0,3.0,0.074999985,61.89998762,0.666666667,0.333333333,0.930533118,0.069466882,27.077,6.118485188,1.627,1.444638709,12.958,2.774436159,0.051,0.102024507,58.29,8.702730606,3.2,0.6,0.0,0.0,3.2,0.6,1.595,0.042720019,916768.8,1839.792858,0.0,0.0,14686.5,2309.584129,0,0,0,0,0,0,1,0,1,host_process
34558.0,80.0,2,4,0.004983,154.0,739.0,1,0.0,True,True,True,True,True,False,False,6.0,474.0,4.0,955.0,2322.0,10.0,2006.823199,465984.3468,0.6,0.4,0.270456503,0.729543497,8.222,3.160442374,1.009,0.609581004,3.479,0.953545489,0.175,0.160078106,87.116,4.258744416,6.0,7.720103626,0.0,0.0,6.0,7.720103626,0.635,0.025,906332.4,1639.268569,1.9,0.3,1567.6,102.0952496,0,0,1,1,1,1,0,1,1,auth_privilege
47654.0,1812.0,2,11,1.9e-05,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,44.0,1.0,40.0,84.0,2.0,105263.1579,4421052.632,0.5,0.5,0.523809524,0.476190476,2.619,4.91227941,1.646,1.055274372,1.882,1.086386671,0.457,0.399300639,93.396,6.352846921,18.7,13.95026881,7.4,14.00856881,11.3,5.640035461,0.204,0.012806248,912868.8,355.7788077,0.8,0.6,1500.5,344.3464099,0,0,0,0,0,0,0,0,1,mqtt_iot
47252.0,5683.0,3,0,0.010957,44.0,129.0,1,0.0,False,False,False,True,False,False,False,2.0,100.0,2.0,185.0,458.0,4.0,365.0634298,41799.76271,0.5,0.5,0.31441048,0.68558952,1.697,0.427926396,0.99,0.267320033,1.344,0.482601285,2.911,5.969213432,93.058,6.324224537,3.7,1.55241747,0.0,0.0,3.7,1.55241747,0.905,0.065,910187.6,289.4267438,1.0,0.632455532,1354.5,132.2597822,0,0,0,0,0,0,0,0,1,industrial_control
51846.0,1037.0,2,11,0.000347,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,44.0,1.0,40.0,84.0,2.0,5763.688761,242074.928,0.5,0.5,0.523809524,0.476190476,2.165,4.147976012,1.498,1.062231613,1.701,0.763733592,0.228,0.137098505,94.408,5.733075614,10.8,5.528109984,0.0,0.0,10.8,5.528109984,0.555,0.025,913383.6,2013.188873,0.6,0.489897949,1395.6,314.6249195,0,0,0,0,0,0,0,0,1,mqtt_iot
52177.0,1883.0,2,8,20.033948,1626.0,4.0,1,0.0,True,True,True,True,True,False,False,17.0,2518.0,15.0,792.0,4940.0,32.0,1.597288762,246.5814526,0.53125,0.46875,0.838866397,0.161133603,2.899,2.12729147,0.918,0.393949235,1.376,0.72734036,0.202,0.220717013,94.605,2.638371657,4.3,1.734935157,0.3,0.9,4.0,1.673320053,0.658,0.019899749,912094.8,1943.905389,1.4,1.624807681,1515.4,283.3602654,0,0,0,0,0,0,1,0,1,host_process
41370.0,80.0,2,4,0.000427,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,60.0,1.0,40.0,100.0,2.0,4683.840749,234192.0375,0.5,0.5,0.6,0.4,15.996,11.42956272,2.39,1.153750406,3.175,1.213229162,1.194,1.878825165,77.248,13.55659382,28.773,24.50028084,22.595,26.18427438,6.178,6.298345497,0.82,0.01,919304.8,4620.34416,0.2,0.6,1690.3,466.0461458,0,0,0,0,0,0,0,0,1,web_access
48500.0,53.0,3,2,4e-06,74.0,0.0,1,0.0,False,False,False,True,False,False,False,2.0,130.0,0.0,0.0,204.0,2.0,500000.0,51000000.0,1.0,0.0,1.0,0.0,8.878,7.489859545,2.805,2.388385438,2.841,1.239237265,0.659,1.558277575,84.818,10.76416536,3.8,1.661324773,0.2,0.4,3.6,1.280624847,0.382,0.061286214,913112.4,1911.740108,1.0,0.774596669,1437.0,480.6268823,0,0,0,0,0,0,0,0,0,benign
60274.0,53.0,3,2,6e-06,112.0,0.0,1,0.0,False,False,False,True,False,False,False,2.0,168.0,0.0,0.0,280.0,2.0,333333.3333,46666666.67,1.0,0.0,1.0,0.0,2.415,4.157528713,1.443,0.722524048,1.723,0.711028129,0.101,0.123729544,94.32,5.06597276,5.2,6.273754857,0.1,0.3,5.1,6.3,0.155,0.005,916340.0,1325.6449,0.8,0.4,1048.8,201.2340925,0,0,0,0,0,0,0,0,0,benign
43856.0,25.0,2,14,0.616542,568.0,182.0,1,0.0,True,True,True,True,True,False,False,12.0,1200.0,12.0,814.0,2764.0,24.0,38.92678844,4483.068469,0.5,0.5,0.639652677,0.360347323,9.876,7.156683869,2.513,2.093322956,2.132,0.918572806,12.459,20.31308517,73.022,20.00115287,25.4,11.71494772,9.2,10.98908549,16.2,8.565045242,1.385,0.057662813,921073.2,2384.96561,0.9,1.920937271,1288.5,135.2991131,0,0,0,0,0,0,0,0,1,other_attack
53835.0,80.0,2,4,0.398068,482.0,671.0,1,0.0,True,True,True,True,True,False,False,6.0,734.0,4.0,843.0,2730.0,10.0,25.12133605,6858.124743,0.6,0.4,0.445421245,0.554578755,7.683,4.529635857,1.246,0.993037764,2.057,0.964303375,1.847,3.773089053,87.17,6.534890971,29.351,16.67155689,12.36,13.26070888,16.991,10.64634815,1.621,0.054854353,911607.6,448.4727862,4.1,2.586503431,1280.3,233.9115431,0,0,0,0,0,0,1,0,0,benign
53206.0,49154.0,2,12,1.4e-05,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,44.0,1.0,40.0,84.0,2.0,142857.1429,6000000.0,0.5,0.5,0.523809524,0.476190476,0.885,0.595100832,1.216,0.645897825,1.443,0.784232746,0.71,0.294176818,95.751,1.510612128,10.2,2.441311123,0.1,0.3,10.1,2.467792536,0.708,0.073184698,913467.6,907.3097817,0.8,0.4,1270.4,250.0628721,0,0,0,0,0,0,0,0,1,industrial_control
34338.0,25.0,2,14,0.567012,568.0,182.0,1,0.0,True,True,True,True,True,False,False,12.0,1200.0,12.0,814.0,2764.0,24.0,42.32714652,4874.676374,0.5,0.5,0.639652677,0.360347323,1.819,1.349788502,1.221,0.554589037,1.646,0.468619248,0.404,0.282531414,94.909,1.361282116,16.7,12.53036312,12.3,12.42618204,4.4,2.2,0.907,0.082468176,913663.6,638.6046038,0.8,0.4,1363.2,176.1958002,0,0,0,0,0,0,0,0,1,other_attack
53370.0,1247.0,2,11,0.000124,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,44.0,1.0,40.0,84.0,2.0,16129.03226,677419.3548,0.5,0.5,0.523809524,0.476190476,3.829,3.861239309,1.743,0.936408565,2.477,1.41819639,0.327,0.422304393,91.622,5.666172959,13.0,10.43072385,0.4,1.2,12.6,10.57544325,0.999,0.077903787,912575.2,1155.096948,0.899,0.538339112,1243.683,221.9795495,0,0,0,0,0,0,0,0,1,mqtt_iot
33293.0,53.0,3,2,0.006703,156.0,156.0,1,0.0,False,False,False,True,False,False,False,4.0,268.0,4.0,268.0,848.0,8.0,1193.49545,126510.5177,0.5,0.5,0.5,0.5,11.795,9.035880975,3.293,1.42414922,3.033,1.739758891,0.812,0.810565235,81.068,11.58785209,16.189,11.29842861,6.403,11.48998177,9.786,1.62658661,1.168,0.065391131,909956.0,2641.348746,0.0,0.0,1534.5,302.0335246,0,0,0,0,0,0,0,0,1,dns
45496.0,53.0,3,2,0.000189,41.0,41.0,1,0.0,False,False,False,True,False,False,False,1.0,69.0,1.0,69.0,220.0,2.0,10582.01058,1164021.164,0.5,0.5,0.5,0.5,7.121,6.566925384,2.471,1.771420052,2.624,1.607483748,4.476,8.992600514,83.309,16.04018856,25.3,37.70689592,22.4,37.64093516,2.9,0.7,1.079,0.041097445,915003.2,2143.166853,0.0,0.0,1706.8,349.8896397,0,0,0,0,0,0,0,0,1,dns
65152.0,995.0,2,11,0.000165,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,44.0,1.0,40.0,84.0,2.0,12121.21212,509090.9091,0.5,0.5,0.523809524,0.476190476,5.684,5.963059953,2.086,1.025594462,2.037,1.421731691,0.076,0.116120627,90.116,7.842451402,3.0,0.0,0.0,0.0,3.0,0.0,0.527,0.031953091,913103.6,3011.509894,0.8,0.4,1442.2,204.5750718,0,0,0,0,0,0,0,0,1,mqtt_iot
42222.0,80.0,2,4,0.101505,7340.0,492.0,1,0.0,True,True,True,True,True,False,False,12.0,7924.0,6.0,812.0,16568.0,18.0,177.331166,163223.4865,0.666666667,0.333333333,0.921294061,0.078705939,4.498,2.556966171,1.247,0.401099738,3.811,0.744626752,0.38,0.232163735,90.065,3.262965676,10.8,4.331281566,0.0,0.0,10.8,4.331281566,1.071,0.007,916504.4,1778.940314,11.0,4.91934955,1526.9,291.3480565,0,0,1,1,1,1,0,1,1,auth_privilege
52886.0,80.0,2,4,0.103243,7340.0,492.0,1,0.0,True,True,True,True,True,False,False,10.0,7844.0,5.0,760.0,16436.0,15.0,145.2883004,159197.2337,0.666666667,0.333333333,0.923825748,0.076174252,7.869,5.428287852,1.487,0.949421403,3.71,0.713890748,0.682,0.491137455,86.257,5.888750377,37.3,37.14848584,25.1,37.3509036,12.2,8.38808679,0.771,0.04592385,917016.4,1177.299214,14.2,4.4,1765.5,277.9939748,0,0,1,1,1,1,0,1,1,auth_privilege
47910.0,5683.0,3,0,104.697726,2248.0,72.0,1,0.0,False,False,False,True,False,False,False,4.0,2360.0,1.0,100.0,4780.0,5.0,0.047756529,45.65524183,0.8,0.2,0.964016736,0.035983264,27.724,4.887238893,1.828,0.89560929,10.873,3.057656128,5.33,7.212638907,54.248,12.56270258,9.4,8.822698,0.3,0.458257569,9.1,8.802840451,1.662,0.023579652,917680.4,1874.635282,0.0,0.0,15269.8,1973.228715,0,0,0,0,0,0,1,0,1,host_process
33428.0,20480.0,2,11,4.9e-05,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,60.0,1.0,40.0,100.0,2.0,40816.32653,2040816.327,0.5,0.5,0.6,0.4,6.478,4.432639846,1.472,1.084553364,2.15,1.712080606,16.823,25.81548607,73.077,24.92188197,25.57,22.54293903,7.688,15.55982314,17.882,12.56540155,1.247,0.070434367,913179.2,2368.466035,1.3,0.781024968,1227.4,168.6862176,0,0,0,0,0,0,0,0,1,mqtt_iot
35150.0,25.0,2,14,39.017821,35.0,102.0,0,0.0,True,True,True,True,True,False,False,11.0,615.0,7.0,462.0,1214.0,18.0,0.461327658,31.11398763,0.611111111,0.388888889,0.535420099,0.464579901,3.737,4.248461015,2.078,1.15673506,1.777,1.074951627,0.151,0.123324774,92.254,5.622302375,3.1,0.3,0.0,0.0,3.1,0.3,0.414,0.024979992,920328.4,2598.620219,0.9,1.920937271,1235.6,236.2491058,0,0,0,0,0,0,0,0,1,other_attack
42656.0,443.0,2,5,0.000488,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,60.0,1.0,40.0,100.0,2.0,4098.360656,204918.0328,0.5,0.5,0.6,0.4,11.34,11.45628474,1.53,0.932523458,2.357,1.108341554,0.599,0.981941444,84.174,12.86481263,23.1,37.6920416,19.3,37.24526816,3.8,1.4,0.764,0.035832946,912296.0,2938.584149,0.4,0.8,1118.7,270.9062753,0,0,0,0,0,0,0,0,1,web_access
60866.0,53.0,3,2,0.000191,41.0,41.0,1,0.0,False,False,False,True,False,False,False,1.0,69.0,1.0,69.0,220.0,2.0,10471.20419,1151832.461,0.5,0.5,0.5,0.5,5.767,6.168456938,2.4,1.223985294,2.122,1.389912227,0.353,0.280037497,89.358,8.467418497,11.8,6.808817812,0.2,0.6,11.6,6.85857128,0.397,0.023685439,916407.6,2822.71611,0.8,0.4,1735.4,298.4487226,0,0,0,0,0,0,0,0,1,dns
60014.0,53.0,3,2,0.003248,156.0,156.0,1,0.0,False,False,False,True,False,False,False,4.0,268.0,4.0,268.0,848.0,8.0,2463.054187,261083.7438,0.5,0.5,0.5,0.5,2.386,0.953784043,1.574,0.593501474,1.65,0.462514865,0.277,0.361995856,94.114,1.491671546,14.9,15.48192494,11.7,15.62081944,3.2,0.6,0.208,0.014,916399.2,3829.994381,0.9,0.3,1643.6,299.4088175,0,0,0,0,0,0,0,0,1,dns
33030.0,80.0,2,4,0.111888,7340.0,492.0,1,0.0,True,True,True,True,True,False,False,11.0,7884.0,5.0,760.0,16476.0,16.0,143.000143,147254.3973,0.6875,0.3125,0.924010682,0.075989318,3.594,0.66166759,1.014,0.254055112,2.863,0.760395292,0.253,0.441679748,92.279,1.371498815,9.7,12.68897159,0.0,0.0,9.7,12.68897159,1.187,0.047759816,919190.0,252.331528,7.4,5.444263036,1398.9,307.025227,0,0,1,1,1,1,0,1,1,auth_privilege
43186.0,5683.0,3,0,0.010034,21.0,73.0,1,0.0,False,False,False,True,False,False,False,1.0,49.0,1.0,101.0,244.0,2.0,199.3223042,24317.32111,0.5,0.5,0.286885246,0.713114754,3.598,2.480898224,2.196,2.155468395,2.36,1.368751256,0.277,0.074437894,91.568,5.224610607,12.2,4.749736835,2.3,5.36749476,9.9,2.211334439,1.225,0.035,914120.8,1297.424896,0.6,0.489897949,1664.6,299.241441,0,0,0,0,0,0,0,0,1,industrial_control
51798.0,53.0,3,2,0.00031,41.0,41.0,1,0.0,False,False,False,True,False,False,False,1.0,69.0,1.0,69.0,220.0,2.0,6451.612903,709677.4194,0.5,0.5,0.5,0.5,6.977,9.471114032,2.126,1.985291918,2.989,3.391626306,0.835,1.413479749,87.072,15.82333581,13.0,9.777525249,3.3,9.9,9.7,1.486606875,0.364,0.022,914564.4,1800.472338,1.3,1.615549442,1598.5,541.7763838,0,0,0,0,0,0,0,0,1,dns
50032.0,5683.0,3,0,0.024836,88.0,258.0,1,0.0,False,False,False,True,False,False,False,4.0,200.0,4.0,370.0,916.0,8.0,322.1130617,36881.94556,0.5,0.5,0.31441048,0.68558952,7.955,6.886073264,2.512,1.547648539,3.099,1.270877256,0.533,0.348225502,85.902,8.810157547,14.1,10.61555463,4.2,10.70327053,9.9,2.385372088,0.332,0.019899749,915080.0,1672.749114,1.1,0.3,1693.1,240.6688389,0,0,0,0,0,0,0,0,1,industrial_control
49868.0,80.0,2,4,0.070953,7340.0,492.0,1,0.0,True,True,True,True,True,False,False,10.0,7844.0,5.0,760.0,16436.0,15.0,211.4075515,231646.3011,0.666666667,0.333333333,0.923825748,0.076174252,8.507,5.096218304,1.752,1.142740565,4.16,2.091434914,0.557,0.222128341,85.029,7.425672293,30.0,21.63792966,17.2,22.0626381,12.8,8.207313811,1.586,0.094889409,918018.8,2915.028123,6.3,7.416872656,1644.661,469.0126526,0,0,1,1,1,1,0,1,1,auth_privilege
41830.0,9418.0,2,11,0.000437,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,44.0,1.0,40.0,84.0,2.0,4576.659039,192219.6796,0.5,0.5,0.523809524,0.476190476,6.595,9.288598656,1.794,1.49496622,2.277,1.188587818,1.013,0.653284777,88.322,10.56944067,32.1,25.1771722,20.3,22.1361695,11.8,6.177378085,0.828,0.038935845,911604.4,2179.323528,0.8,0.4,1395.5,229.9387962,0,0,0,0,0,0,0,0,1,mqtt_iot
60788.0,5683.0,3,0,55.929343,1686.0,72.0,1,0.0,False,False,False,True,False,False,False,3.0,1770.0,1.0,100.0,3628.0,4.0,0.071518809,64.86755977,0.75,0.25,0.952590959,0.047409041,26.453,11.63592029,2.432,1.880839174,11.751,3.910111124,6.323,12.77314765,53.041,13.64050545,49.8,69.79799424,36.3,72.1083213,13.5,16.7346945,2.324,0.053702886,918924.8,2373.808282,0.7,1.791647287,16706.633,1456.309183,0,0,0,0,0,0,1,0,1,host_process
47654.0,25.0,2,14,7.2e-05,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,44.0,1.0,40.0,84.0,2.0,27777.77778,1166666.667,0.5,0.5,0.523809524,0.476190476,2.619,4.91227941,1.646,1.055274372,1.882,1.086386671,0.457,0.399300639,93.396,6.352846921,18.7,13.95026881,7.4,14.00856881,11.3,5.640035461,0.204,0.012806248,912868.8,355.7788077,0.8,0.6,1500.5,344.3464099,0,0,0,0,0,0,0,0,1,other_attack
43879.0,1900.0,2,13,4.8e-05,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,44.0,1.0,40.0,84.0,2.0,41666.66667,1750000.0,0.5,0.5,0.523809524,0.476190476,2.272,4.717855021,1.344,1.151409571,1.899,0.611251994,0.328,0.114873844,94.156,6.218931098,16.0,7.962411695,6.7,8.258934556,9.3,2.368543856,0.107,0.006403124,915458.4,2052.324497,1.4,1.019803903,1239.557,148.7607618,0,0,0,0,0,0,0,0,1,other_attack
48562.0,80.0,2,4,0.05283,7340.0,492.0,1,0.0,True,True,True,True,True,False,False,10.0,7844.0,5.0,760.0,16436.0,15.0,283.9295855,311111.1111,0.666666667,0.333333333,0.923825748,0.076174252,8.011,6.085393085,2.785,1.485706902,4.654,1.685391349,7.231,13.85106743,77.318,16.70857971,11.8,6.508456038,2.0,4.074309757,9.8,2.856571371,0.355,0.015,911412.0,4049.673962,15.9,10.15332458,1878.1,671.5615311,0,0,1,1,1,1,0,1,1,auth_privilege
38072.0,80.0,2,4,0.206681,139.0,310.0,1,0.0,True,True,True,True,True,False,False,6.0,459.0,5.0,578.0,1486.0,11.0,53.22211524,7189.823932,0.545454545,0.454545455,0.402422611,0.597577389,11.028,7.146499563,7.419,2.533276337,7.949,2.932277102,4.864,8.44141481,68.741,12.80817977,35.261,21.99397847,18.472,21.37112669,16.789,12.1197644,0.841,0.033600595,919477.6,2994.567989,0.8,0.4,2897.0,254.6542754,0,0,0,0,0,0,0,0,1,web_access
40958.0,80.0,2,4,0.008473,154.0,739.0,1,0.0,True,True,True,True,True,False,False,6.0,474.0,4.0,955.0,2322.0,10.0,1180.219521,274046.9727,0.6,0.4,0.270456503,0.729543497,7.937,5.357753354,1.343,0.695471782,3.058,1.189695759,1.572,3.465653762,86.091,7.076215726,18.5,12.96341005,4.0,4.837354649,14.5,12.77693234,1.589,0.020223748,906998.8,1650.381822,2.2,0.979795897,1547.2,167.3205307,0,0,1,1,1,1,0,1,1,auth_privilege
43893.0,5683.0,3,0,43.906564,1124.0,72.0,1,0.0,False,False,False,True,False,False,False,2.0,1180.0,1.0,100.0,2476.0,3.0,0.068326913,56.39247927,0.666666667,0.333333333,0.930533118,0.069466882,27.077,6.118485188,1.627,1.444638709,12.958,2.774436159,0.051,0.102024507,58.29,8.702730606,3.2,0.6,0.0,0.0,3.2,0.6,1.595,0.042720019,916768.8,1839.792858,0.0,0.0,14686.5,2309.584129,0,0,0,0,0,0,1,0,1,host_process
46564.0,443.0,2,5,0.000478,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,60.0,1.0,40.0,100.0,2.0,4184.100418,209205.0209,0.5,0.5,0.6,0.4,10.801,8.615589881,0.656,0.423348556,1.765,0.784643231,3.628,6.679823052,83.152,7.628571033,12.0,8.062257748,0.0,0.0,12.0,8.062257748,0.392,0.097549987,913461.6,3762.498829,1.3,2.685144316,917.5,74.27146154,0,0,0,0,0,0,0,0,1,web_access
57460.0,5683.0,3,0,45.492722,2248.0,0.0,1,0.0,False,False,False,True,False,False,False,4.0,2360.0,0.0,0.0,4608.0,4.0,0.087926152,101.2909274,1.0,0.0,1.0,0.0,28.303,5.869454915,4.022,4.159992308,10.122,1.867435675,0.133,0.243517966,57.423,8.489851648,7.8,14.46236495,4.5,13.5,3.3,1.615549442,2.335,0.025,908717.2,9306.002888,0.9,2.7,14633.7,2392.206891,0,0,0,0,0,0,1,0,1,host_process
51236.0,5683.0,3,0,9.344155,1124.0,0.0,1,0.0,False,False,False,True,False,False,False,2.0,1180.0,0.0,0.0,2304.0,2.0,0.214037545,246.5712523,1.0,0.0,1.0,0.0,32.174,6.650170223,2.627,1.487017485,10.79,2.324104128,8.24,16.24101475,46.17,13.92977459,11.8,11.96494881,0.9,2.385372088,10.9,11.86128155,2.445,0.143614066,917710.4,2610.510571,0.1,0.3,11780.74,3544.652221,0,0,0,0,0,0,1,0,1,host_process
46994.0,80.0,2,4,0.000562,0.0,0.0,0,0.0,True,False,False,False,True,False,False,1.0,60.0,1.0,40.0,100.0,2.0,3558.718861,177935.9431,0.5,0.5,0.6,0.4,11.982,11.21676495,2.666,1.348556265,3.144,1.471470013,6.997,12.23093868,75.209,21.82871203,20.3,11.19866063,9.7,11.18972743,10.6,2.289104628,0.54,0.02,915143.2,2567.865292,1.2,1.2489996,1794.7,480.36279,0,0,0,0,0,0,0,0,1,web_access
36307.0,53.0,3,2,5.4e-05,112.0,0.0,1,0.0,False,False,False,True,False,False,False,2.0,168.0,0.0,0.0,280.0,2.0,37037.03704,5185185.185,1.0,0.0,1.0,0.0,4.952,6.979261852,2.304,1.397406169,2.705,1.772784533,3.473,7.919015153,86.569,10.87233779,21.4,19.42781511,7.5,9.036038955,13.9,16.44658019,1.443,0.129464281,915367.6,1402.898086,1.0,0.0,1387.6,461.2223325,0,0,0,0,0,0,0,0,0,benign
40853.0,53.0,3,2,0.000359,41.0,41.0,1,0.0,False,False,False,True,False,False,False,1.0,69.0,1.0,69.0,220.0,2.0,5571.030641,612813.3705,0.5,0.5,0.5,0.5,2.72,1.973899694,1.602,1.035642796,1.933,0.973951231,0.56,0.319499609,93.184,2.540051968,18.4,8.534635317,9.1,8.768694316,9.3,0.9,0.81,0.03,914432.8,1159.505826,2.2,4.955804677,1891.9,383.7435211,0,0,0,0,0,0,0,0,1,dns
34490.0,53.0,3,2,0.004362,156.0,156.0,1,0.0,False,False,False,True,False,False,False,4.0,268.0,4.0,268.0,848.0,8.0,1834.021091,194406.2357,0.5,0.5,0.5,0.5,5.188,5.474968128,2.02,1.571394285,3.183,1.544286567,2.991,7.887200327,86.617,9.491820742,10.0,1.732050808,0.0,0.0,10.0,1.732050808,1.21,0.05,912728.0,580.4274287,0.0,0.0,1110.4,190.1074433,0,0,0,0,0,0,0,0,1,dns
